LAnkle;LBigToe;LEar;LElbow;LEye;LHeel;LHip;LKnee;LShoulder;LSmallToe;LWrist;MidHip;Neck;Nose;RAnkle;RBigToe;REar;RElbow;REye;RHeel;RHip;RKnee;RShoulder;RSmallToe;RWrist;time
(0.0, 0);(0.0, 0);(177.508, 166.488);(189.486, 99.517);(171.466, 170.51600000000002);(0.0, 0);(181.503, 66.47300000000001);(204.506, 29.494);(184.515, 136.465);(0.0, 0);(193.488, 83.50399999999999);(166.494, 64.499);(162.474, 131.502);(164.542, 164.518);(0.0, 0);(0.0, 0);(148.515, 162.531);(139.499, 83.483);(157.518, 170.4597);(0.0, 0);(151.515, 61.50800000000001);(182.52, 22.502999999999986);(137.517, 129.529);(0.0, 0);(166.501, 67.511);2.04
(0.0, 0);(0.0, 0);(178.466, 164.49200000000002);(188.526, 99.51400000000001);(171.545, 170.4995);(0.0, 0);(180.498, 66.511);(204.526, 30.489000000000004);(184.492, 136.463);(0.0, 0);(195.48, 77.511);(165.492, 65.48400000000001);(162.472, 131.503);(167.485, 164.525);(0.0, 0);(0.0, 0);(148.537, 162.527);(139.492, 83.51400000000001);(160.487, 170.46550000000002);(0.0, 0);(150.513, 63.488);(183.492, 22.48400000000001);(138.477, 129.543);(0.0, 0);(164.521, 66.47999999999999);2.08
(0.0, 0);(0.0, 0);(179.445, 168.473);(189.489, 99.53399999999999);(172.524, 170.5104);(0.0, 0);(179.523, 66.517);(204.546, 31.514999999999986);(185.504, 135.512);(0.0, 0);(194.483, 80.482);(164.524, 65.49100000000001);(162.505, 131.496);(170.506, 165.507);(0.0, 0);(0.0, 0);(149.51, 162.54399999999998);(139.469, 84.50999999999999);(162.519, 170.4666);(0.0, 0);(150.499, 63.49199999999999);(184.481, 23.48599999999999);(138.488, 129.542);(0.0, 0);(163.478, 65.53200000000001);2.12
(0.0, 0);(0.0, 0);(0.0, 0);(188.544, 97.525);(173.508, 170.542);(0.0, 0);(179.51, 68.489);(204.533, 32.49000000000001);(185.505, 135.481);(0.0, 0);(196.502, 67.524);(164.509, 66.483);(162.504, 131.482);(171.534, 166.498);(0.0, 0);(0.0, 0);(151.494, 162.534);(139.49, 82.488);(163.538, 170.4701);(0.0, 0);(149.528, 64.499);(184.481, 23.47800000000001);(138.49, 129.538);(0.0, 0);(166.52, 62.501000000000005);2.16
(0.0, 0);(0.0, 0);(0.0, 0);(189.487, 98.51599999999999);(174.512, 171.49079999999998);(0.0, 0);(180.462, 67.52199999999999);(204.525, 31.507000000000005);(185.507, 135.499);(0.0, 0);(195.523, 68.51499999999999);(164.525, 66.46799999999999);(162.515, 131.485);(172.519, 166.50900000000001);(0.0, 0);(0.0, 0);(153.482, 163.49099999999999);(139.474, 83.507);(164.507, 170.485);(0.0, 0);(150.487, 64.48599999999999);(184.49, 23.51599999999999);(138.492, 129.53);(0.0, 0);(162.483, 64.49700000000001);2.2
(0.0, 0);(0.0, 0);(0.0, 0);(188.552, 99.52199999999999);(176.483, 170.5402);(0.0, 0);(179.512, 67.49000000000001);(204.508, 30.50999999999999);(185.483, 136.469);(0.0, 0);(195.45, 74.511);(164.51, 65.513);(162.496, 131.49);(173.51, 165.514);(0.0, 0);(0.0, 0);(154.47, 163.50400000000002);(139.469, 83.505);(165.51, 170.4607);(0.0, 0);(149.533, 63.50999999999999);(184.509, 23.513000000000005);(138.494, 129.525);(0.0, 0);(162.473, 64.507);2.24
(0.0, 0);(0.0, 0);(296.481, 166.511);(323.457, 86.483);(277.501, 169.462);(0.0, 0);(308.492, 61.514999999999986);(265.505, 19.498999999999995);(322.501, 131.538);(0.0, 0);(299.456, 58.492999999999995);(291.525, 65.50800000000001);(297.473, 137.47);(273.51, 162.51600000000002);(0.0, 0);(0.0, 0);(0.0, 0);(261.541, 102.489);(274.467, 168.515);(0.0, 0);(275.509, 67.52799999999999);(236.546, 34.508999999999986);(270.523, 138.555);(0.0, 0);(252.545, 74.47800000000001);2.2800000000000002
(0.0, 0);(0.0, 0);(0.0, 0);(188.545, 99.49600000000001);(176.5, 171.49360000000001);(0.0, 0);(179.483, 68.51499999999999);(204.52, 34.485000000000014);(186.469, 136.458);(0.0, 0);(195.481, 73.47);(164.482, 66.49799999999999);(162.514, 131.491);(174.502, 167.488);(0.0, 0);(0.0, 0);(155.466, 163.47899999999998);(139.462, 82.52699999999999);(166.523, 170.4543);(0.0, 0);(149.51, 65.45599999999999);(184.497, 23.510999999999996);(138.494, 129.536);(0.0, 0);(162.5, 63.47999999999999);2.32
(0.0, 0);(0.0, 0);(0.0, 0);(189.481, 99.518);(176.506, 171.4878);(0.0, 0);(179.491, 68.50899999999999);(204.487, 35.501000000000005);(186.475, 136.462);(0.0, 0);(195.473, 73.48400000000001);(164.49, 66.488);(162.52, 131.496);(174.501, 167.486);(0.0, 0);(0.0, 0);(155.459, 163.489);(139.466, 82.53);(167.49, 169.546);(0.0, 0);(149.515, 64.49600000000001);(184.508, 23.51599999999999);(138.501, 129.541);(0.0, 0);(161.508, 63.489000000000004);2.36
(0.0, 0);(0.0, 0);(0.0, 0);(189.504, 98.53800000000001);(176.508, 171.4932);(0.0, 0);(179.483, 68.49700000000001);(204.516, 33.51599999999999);(186.48, 136.467);(0.0, 0);(195.506, 69.511);(164.483, 66.489);(162.519, 131.502);(174.512, 167.486);(0.0, 0);(0.0, 0);(155.466, 163.515);(139.473, 82.524);(167.489, 170.4556);(0.0, 0);(149.503, 64.513);(184.515, 24.471000000000004);(138.51, 130.464);(0.0, 0);(163.474, 61.501000000000005);2.4
(0.0, 0);(0.0, 0);(0.0, 0);(189.501, 98.541);(176.519, 171.482);(0.0, 0);(179.494, 68.52099999999999);(204.527, 35.488);(186.481, 136.46);(0.0, 0);(195.469, 71.48599999999999);(164.486, 66.49700000000001);(163.449, 131.504);(174.524, 167.487);(0.0, 0);(0.0, 0);(155.507, 163.511);(139.488, 82.48400000000001);(168.484, 170.45409999999998);(0.0, 0);(149.504, 64.50800000000001);(184.494, 24.508999999999986);(138.513, 130.464);(0.0, 0);(164.51, 59.50200000000001);2.44
(0.0, 0);(0.0, 0);(0.0, 0);(189.536, 98.54400000000001);(176.512, 171.4841);(0.0, 0);(180.463, 68.512);(204.533, 36.506);(186.479, 136.471);(0.0, 0);(195.464, 72.47800000000001);(164.526, 66.49799999999999);(163.454, 131.504);(174.515, 167.493);(0.0, 0);(0.0, 0);(155.499, 163.49599999999998);(139.487, 82.507);(167.52, 170.45409999999998);(0.0, 0);(150.486, 65.45500000000001);(183.504, 24.51599999999999);(139.452, 129.543);(0.0, 0);(163.504, 60.49799999999999);2.48
(0.0, 0);(0.0, 0);(0.0, 0);(189.509, 98.51599999999999);(177.475, 170.5611);(0.0, 0);(179.53, 68.50299999999999);(204.525, 34.501000000000005);(186.475, 136.472);(0.0, 0);(195.474, 68.519);(164.525, 66.50399999999999);(163.46, 131.505);(174.501, 167.489);(0.0, 0);(0.0, 0);(155.484, 163.511);(139.517, 82.489);(167.504, 170.4579);(0.0, 0);(150.486, 65.47399999999999);(185.479, 24.50200000000001);(139.464, 130.457);(0.0, 0);(167.511, 57.48599999999999);2.52
(0.0, 0);(0.0, 0);(302.492, 168.51);(322.496, 85.487);(284.538, 169.499);(0.0, 0);(308.493, 61.497000000000014);(266.476, 19.532999999999987);(321.483, 132.486);(0.0, 0);(298.508, 57.53299999999999);(291.53, 65.495);(295.495, 136.519);(277.495, 162.53199999999998);(0.0, 0);(0.0, 0);(0.0, 0);(261.518, 100.52199999999999);(275.533, 169.517);(0.0, 0);(275.516, 67.50800000000001);(236.515, 34.524);(269.51, 138.493);(0.0, 0);(252.543, 74.49100000000001);2.56
(0.0, 0);(0.0, 0);(303.508, 168.49);(322.494, 85.487);(290.464, 169.543);(0.0, 0);(308.49, 61.495000000000005);(266.49, 20.486999999999995);(320.51, 132.496);(0.0, 0);(298.491, 57.52600000000001);(291.526, 65.494);(294.509, 136.511);(283.448, 163.488);(0.0, 0);(0.0, 0);(0.0, 0);(261.511, 100.49799999999999);(277.509, 170.4601);(0.0, 0);(275.514, 67.507);(236.519, 34.528999999999996);(269.481, 138.468);(0.0, 0);(252.541, 74.47900000000001);2.6
(0.0, 0);(0.0, 0);(305.488, 168.474);(322.498, 85.50800000000001);(291.526, 170.4581);(0.0, 0);(308.5, 61.502999999999986);(266.468, 20.48599999999999);(321.477, 132.497);(0.0, 0);(298.477, 57.514999999999986);(291.533, 65.49700000000001);(294.518, 137.443);(284.492, 162.561);(0.0, 0);(0.0, 0);(275.507, 164.50799999999998);(261.515, 100.49199999999999);(280.491, 169.543);(0.0, 0);(275.519, 67.50200000000001);(236.526, 34.52699999999999);(268.542, 138.48);(0.0, 0);(252.543, 74.47300000000001);2.64
(0.0, 0);(0.0, 0);(305.511, 168.486);(322.512, 87.481);(293.515, 170.50279999999998);(0.0, 0);(308.511, 62.497000000000014);(266.478, 20.494);(321.485, 132.493);(0.0, 0);(299.491, 58.46600000000001);(292.462, 65.513);(294.495, 136.505);(287.506, 163.527);(0.0, 0);(0.0, 0);(276.479, 166.514);(261.519, 100.50200000000001);(283.444, 170.48000000000002);(0.0, 0);(275.528, 67.506);(236.531, 34.525000000000006);(268.509, 137.541);(0.0, 0);(253.49, 74.50200000000001);2.68
(0.0, 0);(0.0, 0);(305.51, 168.46699999999998);(323.444, 87.488);(295.519, 170.50549999999998);(0.0, 0);(308.499, 62.48599999999999);(266.5, 19.524);(321.478, 132.492);(0.0, 0);(299.516, 58.471000000000004);(291.531, 65.501);(294.487, 136.499);(290.496, 164.486);(0.0, 0);(0.0, 0);(276.502, 167.49099999999999);(261.52, 99.531);(283.542, 170.4913);(0.0, 0);(275.523, 67.48599999999999);(236.493, 35.485000000000014);(268.513, 137.532);(0.0, 0);(252.539, 74.47300000000001);2.72
(0.0, 0);(0.0, 0);(306.464, 165.517);(322.508, 86.49000000000001);(297.516, 170.50709999999998);(0.0, 0);(308.499, 62.483000000000004);(266.512, 19.528999999999996);(320.515, 131.534);(0.0, 0);(299.51, 58.47900000000001);(291.521, 65.5);(294.486, 136.49);(291.483, 164.50799999999998);(0.0, 0);(0.0, 0);(276.523, 168.47);(261.52, 100.49600000000001);(284.493, 170.50990000000002);(0.0, 0);(275.501, 67.489);(236.491, 35.501000000000005);(268.508, 137.536);(0.0, 0);(252.556, 74.51499999999999);2.7600000000000002
(0.0, 0);(0.0, 0);(305.514, 166.513);(322.518, 86.49199999999999);(298.491, 170.5257);(0.0, 0);(308.5, 62.504999999999995);(267.467, 19.528999999999996);(320.487, 132.494);(0.0, 0);(299.501, 58.46600000000001);(291.511, 65.529);(293.529, 136.494);(291.53, 165.49099999999999);(0.0, 0);(0.0, 0);(276.541, 167.512);(261.531, 101.49199999999999);(284.531, 170.5145);(0.0, 0);(275.484, 67.53);(236.489, 35.537000000000006);(268.496, 137.534);(0.0, 0);(253.521, 76.50800000000001);2.8000000000000003
(0.0, 0);(0.0, 0);(306.485, 167.478);(323.446, 86.487);(298.52, 170.5255);(0.0, 0);(308.501, 63.482);(267.489, 19.52600000000001);(319.5, 132.501);(0.0, 0);(299.532, 58.491000000000014);(291.515, 66.464);(293.52, 136.497);(292.468, 165.487);(0.0, 0);(0.0, 0);(277.49, 166.502);(261.54, 101.50899999999999);(284.556, 170.5042);(0.0, 0);(275.492, 68.48500000000001);(236.488, 36.498999999999995);(268.51, 137.535);(0.0, 0);(252.55, 75.51499999999999);2.84
(0.0, 0);(0.0, 0);(306.482, 166.514);(322.518, 86.488);(299.444, 170.5183);(0.0, 0);(308.48, 63.495000000000005);(266.49, 20.504999999999995);(320.481, 132.493);(0.0, 0);(299.54, 58.491000000000014);(291.501, 66.471);(293.539, 136.493);(292.48, 164.52800000000002);(0.0, 0);(0.0, 0);(277.488, 165.49200000000002);(262.52, 101.495);(285.483, 170.4955);(0.0, 0);(275.487, 68.488);(236.497, 35.541);(268.517, 137.533);(0.0, 0);(253.521, 76.49600000000001);2.88
(0.0, 0);(0.0, 0);(306.484, 166.505);(322.497, 85.493);(299.45, 170.51260000000002);(0.0, 0);(308.49, 62.512);(266.496, 20.516999999999996);(319.517, 132.491);(0.0, 0);(299.508, 58.46600000000001);(291.512, 65.523);(293.537, 136.484);(292.492, 164.512);(0.0, 0);(0.0, 0);(277.483, 164.507);(265.5, 101.49100000000001);(285.484, 170.4813);(0.0, 0);(275.499, 67.519);(236.485, 36.48599999999999);(268.521, 137.524);(0.0, 0);(253.499, 75.523);2.92
(0.0, 0);(0.0, 0);(306.473, 165.515);(322.499, 85.48500000000001);(299.447, 170.4998);(0.0, 0);(308.487, 62.5);(266.507, 20.48400000000001);(319.514, 132.485);(0.0, 0);(299.5, 58.471000000000004);(291.509, 65.52600000000001);(293.534, 136.482);(292.494, 164.499);(0.0, 0);(0.0, 0);(276.554, 164.486);(266.49, 100.48400000000001);(285.482, 170.4717);(0.0, 0);(275.502, 68.482);(236.487, 36.50200000000001);(268.527, 137.528);(0.0, 0);(252.545, 76.49199999999999);2.96
(0.0, 0);(0.0, 0);(306.474, 165.502);(322.493, 85.494);(299.45, 170.49509999999998);(0.0, 0);(308.47, 62.49199999999999);(266.505, 19.518);(319.504, 132.489);(0.0, 0);(299.494, 58.465);(291.486, 65.517);(293.517, 136.48);(292.493, 164.495);(0.0, 0);(0.0, 0);(276.539, 163.531);(266.485, 99.49199999999999);(284.555, 170.4692);(0.0, 0);(275.476, 67.52099999999999);(236.469, 36.485000000000014);(268.516, 137.522);(0.0, 0);(252.505, 76.51599999999999);3.0
(0.0, 0);(0.0, 0);(306.459, 165.49);(322.483, 85.487);(299.441, 170.4975);(0.0, 0);(308.485, 61.518);(266.5, 19.536);(319.487, 132.488);(0.0, 0);(299.491, 58.46799999999999);(291.51, 65.512);(293.497, 136.483);(292.489, 164.503);(0.0, 0);(0.0, 0);(276.521, 163.525);(266.496, 98.525);(284.552, 170.46949999999998);(0.0, 0);(275.5, 67.51499999999999);(236.473, 36.492999999999995);(268.494, 137.523);(0.0, 0);(252.485, 76.519);3.04
(0.0, 0);(0.0, 0);(305.508, 165.495);(322.468, 84.52000000000001);(298.519, 170.5001);(0.0, 0);(308.486, 62.488);(266.517, 19.51599999999999);(318.511, 132.492);(0.0, 0);(299.497, 58.47200000000001);(291.519, 65.51400000000001);(293.487, 136.483);(292.486, 164.50799999999998);(0.0, 0);(0.0, 0);(276.514, 163.531);(266.507, 98.51599999999999);(284.549, 170.4737);(0.0, 0);(275.515, 67.51499999999999);(236.47, 36.497000000000014);(268.497, 137.524);(0.0, 0);(252.479, 77.494);3.08
(0.0, 0);(0.0, 0);(305.493, 165.498);(322.476, 85.494);(298.51, 170.499);(0.0, 0);(308.477, 62.485000000000014);(266.515, 19.51599999999999);(318.501, 132.489);(0.0, 0);(299.496, 58.47200000000001);(291.509, 65.50899999999999);(292.549, 136.479);(292.478, 164.50900000000001);(0.0, 0);(0.0, 0);(276.508, 163.539);(267.45, 98.53999999999999);(284.544, 170.4726);(0.0, 0);(275.506, 67.50800000000001);(236.472, 36.492999999999995);(268.486, 137.523);(0.0, 0);(252.471, 79.47300000000001);3.12
(0.0, 0);(0.0, 0);(305.482, 165.50799999999998);(322.47, 85.5);(298.504, 170.5014);(0.0, 0);(307.531, 62.49000000000001);(266.515, 19.507000000000005);(318.489, 132.487);(0.0, 0);(299.52, 58.48400000000001);(291.5, 65.507);(292.543, 136.481);(292.471, 164.50900000000001);(0.0, 0);(0.0, 0);(276.504, 164.487);(267.455, 98.547);(284.536, 170.4722);(0.0, 0);(275.499, 67.50399999999999);(236.471, 36.49000000000001);(268.49, 137.527);(0.0, 0);(251.533, 79.47399999999999);3.16
(0.0, 0);(0.0, 0);(305.479, 165.51600000000002);(322.477, 85.505);(298.505, 170.50400000000002);(0.0, 0);(308.472, 61.502999999999986);(266.493, 19.513000000000005);(318.497, 132.485);(0.0, 0);(299.523, 58.497000000000014);(291.503, 65.48500000000001);(292.544, 136.477);(292.475, 164.507);(0.0, 0);(0.0, 0);(276.501, 164.487);(266.513, 98.531);(284.537, 170.4737);(0.0, 0);(275.497, 66.542);(236.473, 36.494);(268.483, 137.517);(0.0, 0);(251.504, 78.51499999999999);3.2
(0.0, 0);(0.0, 0);(305.479, 165.519);(322.499, 86.49600000000001);(298.506, 170.5058);(0.0, 0);(308.471, 61.514999999999986);(266.498, 19.514999999999986);(318.501, 132.491);(0.0, 0);(299.54, 58.50999999999999);(291.499, 65.49199999999999);(292.54, 136.474);(292.478, 164.50900000000001);(0.0, 0);(0.0, 0);(276.495, 164.485);(266.492, 98.50899999999999);(284.537, 170.4743);(0.0, 0);(275.493, 67.483);(236.475, 36.492999999999995);(268.469, 137.507);(0.0, 0);(251.484, 78.487);3.24
(0.0, 0);(0.0, 0);(177.492, 162.554);(189.503, 98.55199999999999);(170.469, 170.48239999999998);(0.0, 0);(180.478, 68.52000000000001);(204.506, 31.510999999999996);(185.492, 136.464);(0.0, 0);(193.499, 70.49799999999999);(165.479, 66.51599999999999);(163.45, 131.519);(163.497, 166.487);(0.0, 0);(0.0, 0);(148.529, 163.49200000000002);(139.513, 83.523);(156.504, 170.48430000000002);(0.0, 0);(150.512, 65.48500000000001);(183.513, 20.520999999999987);(139.466, 130.504);(0.0, 0);(164.469, 57.486999999999995);3.2800000000000002
(0.0, 0);(0.0, 0);(304.517, 165.517);(322.498, 86.49600000000001);(298.503, 170.5047);(0.0, 0);(308.476, 61.516999999999996);(266.506, 19.50800000000001);(318.489, 132.503);(0.0, 0);(299.535, 58.504999999999995);(291.502, 65.49600000000001);(292.525, 136.477);(292.475, 164.506);(0.0, 0);(0.0, 0);(276.496, 164.488);(265.504, 98.501);(284.535, 170.4744);(0.0, 0);(275.494, 67.48500000000001);(236.464, 36.502999999999986);(267.539, 137.506);(0.0, 0);(251.494, 78.488);3.3200000000000003
(0.0, 0);(0.0, 0);(305.472, 165.513);(322.496, 86.50899999999999);(298.504, 170.50459999999998);(0.0, 0);(307.526, 62.486999999999995);(267.484, 19.50999999999999);(318.487, 132.503);(0.0, 0);(299.54, 58.504999999999995);(291.485, 65.505);(292.526, 136.482);(292.472, 164.501);(0.0, 0);(0.0, 0);(276.495, 164.49200000000002);(266.469, 99.49600000000001);(284.533, 170.475);(0.0, 0);(275.475, 67.50200000000001);(235.538, 36.501000000000005);(267.54, 137.516);(0.0, 0);(252.512, 80.471);3.36
(0.0, 0);(0.0, 0);(304.518, 165.519);(322.501, 87.487);(298.505, 170.5043);(0.0, 0);(307.518, 62.486999999999995);(267.464, 19.510999999999996);(318.488, 132.508);(0.0, 0);(299.539, 58.51599999999999);(291.471, 65.50299999999999);(292.521, 136.478);(292.473, 164.502);(0.0, 0);(0.0, 0);(276.494, 164.493);(266.475, 100.48400000000001);(284.534, 170.4752);(0.0, 0);(275.458, 67.5);(236.464, 36.506);(267.531, 137.508);(0.0, 0);(253.505, 81.457);3.4
(0.0, 0);(0.0, 0);(177.483, 163.497);(189.491, 98.529);(169.479, 170.48430000000002);(0.0, 0);(180.479, 69.49700000000001);(204.516, 32.502999999999986);(185.491, 136.469);(0.0, 0);(193.493, 68.49199999999999);(165.488, 66.524);(163.45, 131.521);(163.442, 165.515);(0.0, 0);(0.0, 0);(148.499, 163.498);(139.51, 83.50200000000001);(156.459, 170.4736);(0.0, 0);(151.486, 65.489);(184.505, 22.485000000000014);(139.467, 130.5);(0.0, 0);(164.496, 57.462999999999994);3.44
(0.0, 0);(0.0, 0);(304.508, 166.48000000000002);(322.503, 86.511);(298.488, 170.5094);(0.0, 0);(308.483, 62.501000000000005);(267.46, 19.524);(318.499, 132.507);(0.0, 0);(300.47, 58.510999999999996);(291.51, 65.518);(292.53, 136.479);(292.454, 164.503);(0.0, 0);(0.0, 0);(276.503, 164.502);(266.483, 99.536);(284.528, 170.4785);(0.0, 0);(275.495, 67.513);(236.48, 36.497000000000014);(267.539, 137.511);(0.0, 0);(253.52, 78.50800000000001);3.48
(0.0, 0);(0.0, 0);(304.49, 165.513);(323.446, 86.51400000000001);(298.463, 170.4995);(0.0, 0);(308.494, 62.49799999999999);(267.46, 19.528999999999996);(318.514, 132.515);(0.0, 0);(299.541, 58.495000000000005);(291.515, 65.511);(292.539, 136.48);(291.523, 164.493);(0.0, 0);(0.0, 0);(276.488, 165.482);(265.491, 99.48500000000001);(284.508, 170.4743);(0.0, 0);(275.495, 67.49799999999999);(236.511, 35.52600000000001);(267.537, 137.51);(0.0, 0);(252.501, 74.53299999999999);3.52
(0.0, 0);(0.0, 0);(304.486, 166.483);(323.453, 87.476);(297.491, 170.498);(0.0, 0);(308.477, 62.5);(267.461, 19.52199999999999);(319.485, 132.516);(0.0, 0);(300.477, 58.502999999999986);(291.49, 65.505);(292.543, 136.48);(291.487, 164.494);(254.514, 0.47100000000000364);(0.0, 0);(276.487, 165.517);(264.483, 99.529);(284.48, 170.4844);(256.486, 0.4660000000000082);(275.472, 67.49000000000001);(236.501, 35.519000000000005);(267.533, 137.507);(0.0, 0);(252.545, 74.54400000000001);3.56
(0.0, 0);(0.0, 0);(303.515, 166.49099999999999);(323.448, 87.493);(296.481, 170.4914);(0.0, 0);(308.494, 62.514999999999986);(267.503, 20.51400000000001);(319.484, 132.499);(0.0, 0);(300.496, 58.510999999999996);(291.516, 65.511);(292.543, 136.473);(290.517, 164.5);(254.503, 0.4730000000000132);(0.0, 0);(276.487, 165.502);(263.483, 99.499);(283.539, 170.4811);(256.494, 0.46800000000001774);(275.504, 67.48599999999999);(236.506, 35.53299999999999);(267.533, 137.501);(0.0, 0);(253.488, 73.52600000000001);3.6
(0.0, 0);(0.0, 0);(304.5, 165.51600000000002);(323.452, 87.49700000000001);(294.526, 170.48160000000001);(0.0, 0);(308.491, 63.485000000000014);(267.536, 21.494);(319.488, 132.489);(0.0, 0);(300.502, 58.51400000000001);(291.516, 65.519);(292.55, 136.473);(290.467, 164.494);(254.504, 0.4730000000000132);(0.0, 0);(276.483, 164.512);(262.499, 98.52600000000001);(283.517, 170.4753);(255.51, 0.4700000000000273);(275.501, 67.49700000000001);(236.508, 35.524);(267.537, 137.51);(0.0, 0);(253.494, 73.50200000000001);3.64
(0.0, 0);(0.0, 0);(303.521, 166.50799999999998);(323.451, 87.48500000000001);(293.526, 170.499);(0.0, 0);(308.478, 62.51400000000001);(267.523, 20.510999999999996);(319.485, 131.534);(0.0, 0);(300.484, 58.50200000000001);(291.496, 65.518);(292.538, 135.512);(288.496, 164.515);(254.522, 0.4730000000000132);(0.0, 0);(276.492, 166.506);(262.488, 98.505);(283.473, 170.4968);(256.487, 0.46800000000001774);(275.482, 67.507);(236.514, 35.53);(267.527, 137.485);(0.0, 0);(253.494, 73.512);3.68
(0.0, 0);(0.0, 0);(303.513, 166.497);(323.456, 87.50999999999999);(292.553, 170.4933);(0.0, 0);(308.479, 62.50800000000001);(267.531, 21.506);(319.504, 131.533);(0.0, 0);(300.479, 58.50200000000001);(291.495, 65.50999999999999);(292.534, 135.507);(286.505, 164.506);(253.513, 0.47399999999998954);(0.0, 0);(276.481, 167.482);(262.496, 98.49799999999999);(282.513, 170.5);(0.0, 0);(275.479, 67.49700000000001);(236.532, 36.495000000000005);(267.516, 137.48);(0.0, 0);(252.537, 73.488);3.72
(0.0, 0);(0.0, 0);(303.492, 166.51600000000002);(323.456, 87.50999999999999);(292.528, 170.4805);(0.0, 0);(308.476, 62.502999999999986);(267.514, 20.52199999999999);(319.492, 132.483);(0.0, 0);(300.466, 58.494);(291.484, 65.505);(292.537, 136.46);(285.533, 163.543);(254.51, 0.47199999999998);(0.0, 0);(276.469, 168.47);(261.517, 98.53999999999999);(282.503, 170.4953);(0.0, 0);(275.462, 67.489);(236.529, 36.48599999999999);(267.518, 137.495);(0.0, 0);(253.521, 74.47900000000001);3.7600000000000002
(0.0, 0);(0.0, 0);(304.491, 166.507);(323.449, 87.50200000000001);(292.5, 170.47140000000002);(0.0, 0);(308.474, 62.494);(268.471, 21.502999999999986);(319.488, 131.532);(0.0, 0);(300.475, 58.50399999999999);(291.485, 65.495);(292.531, 135.517);(285.483, 163.527);(0.0, 0);(0.0, 0);(275.536, 168.45999999999998);(261.522, 98.548);(282.47, 170.493);(0.0, 0);(275.46, 66.53899999999999);(236.526, 35.53800000000001);(267.518, 137.503);(0.0, 0);(253.53, 74.48500000000001);3.8000000000000003
